id,psnr_before,psnr_after,gain,ssim_before,ssim_after
387,30.17175777544871,30.180992244695574,0.009234469246862886,0.9116241335868835,0.9129109382629395
389,23.148579426042634,25.440207338486882,2.2916279124442482,0.8897132277488708,0.9575139880180359
390,38.36509945903835,38.365224373622574,0.00012491458422658752,0.9864673614501953,0.9864665865898132
392,25.080516566143878,39.53205543088182,14.451538864737941,0.2717626690864563,0.9196885228157043
395,32.47014818201644,39.414098591891644,6.943950409875207,0.79756098985672,0.9604310393333435
397,33.389812223746056,35.279414739960636,1.8896025162145804,0.9125940203666687,0.9455552101135254
398,27.812495921336566,36.71363690430788,8.901140982971317,0.6741585731506348,0.9596623778343201
399,31.534356920067097,31.533927922374723,-0.0004289976923743666,0.997602641582489,0.9976043105125427
402,29.65071011466428,30.578224944362994,0.9275148296987119,0.9765239357948303,0.9858682751655579
403,29.93477007716184,30.864606602369392,0.929836525207552,0.8315718770027161,0.8943271636962891
404,33.89396974726171,40.30503384022384,6.411064092962135,0.9258430004119873,0.9847254157066345
405,29.368874296352082,41.26326445139207,11.894390155039986,0.5884008407592773,0.9739699959754944
407,24.352720569630357,26.253886099108797,1.9011655294784404,0.728661835193634,0.9514746069908142
408,21.298169367856026,21.298040386756703,-0.00012898109932280022,0.9023007750511169,0.9022992253303528
409,27.449555531164652,27.44932059788674,-0.00023493327791257457,0.9887814521789551,0.9887805581092834
412,28.8493394939978,38.34522488453987,9.495885390542067,0.687359631061554,0.9715623259544373
413,23.933593089124873,24.31141566310729,0.37782257398241725,0.8801034092903137,0.9512750506401062
414,30.036814368473422,39.27398759067111,9.23717322219769,0.7509855628013611,0.9712886214256287
416,27.851477584193987,28.62852345488851,0.777045870694522,0.8688411116600037,0.9128791689872742
417,27.73612125940771,33.608862188217316,5.8727409288096055,0.8465836644172668,0.95871901512146
418,24.839398920822294,26.798546161366392,1.9591472405440982,0.6547985672950745,0.9566311240196228
419,30.339896298617823,30.34026728031627,0.00037098169844540507,0.9908439517021179,0.9908469319343567
420,25.05656078443911,35.65753425637138,10.600973471932267,0.5005965828895569,0.9323136210441589
421,28.260921770833733,37.4394530829288,9.178531312095068,0.6819689869880676,0.9588934779167175
422,26.24979725343817,35.97143382956874,9.721636576130567,0.5949897766113281,0.9464523196220398
426,24.871996425827895,36.772701570940654,11.90070514511276,0.4746589660644531,0.9656351208686829
427,28.731808513989336,28.731824748700753,1.6234711416984737e-05,0.932880699634552,0.9328805804252625
428,26.268261493063726,26.32210308162136,0.05384158855763488,0.8224298357963562,0.8294572830200195
431,25.52505791713269,35.89906907098088,10.37401115384819,0.5084085464477539,0.9419395923614502
432,28.77338761006133,36.435282044558505,7.6618944344971744,0.8015125393867493,0.9662046432495117
434,27.021839714161352,27.021777065701258,-6.264846009429448e-05,0.9911296367645264,0.99098140001297
435,23.36089942819854,23.3610568434139,0.00015741521535872494,0.9730876088142395,0.9730885624885559
439,26.897232285929977,26.91069952392498,0.013467237995001824,0.84585040807724,0.8461770415306091
441,24.918642213909493,30.868949684892012,5.950307470982519,0.815096378326416,0.9417642951011658
442,33.65962208305697,33.65962589933683,3.8162798574603585e-06,0.9935531616210938,0.9935533404350281
443,24.270579645816102,24.27109410026278,0.0005144544466766376,0.9532995223999023,0.9533364772796631
444,24.82448690534492,24.824434699461207,-5.220588371201984e-05,0.9484661221504211,0.9484654068946838
445,25.271383223282914,28.60218551521619,3.3308022919332743,0.7558853030204773,0.9310439229011536
446,25.084626790834392,35.61462033989183,10.529993549057437,0.5247809290885925,0.9505469799041748
447,29.673222186616982,29.673276114976552,5.392835956996578e-05,0.8752994537353516,0.8752999305725098
450,25.865096114497458,36.9091446050557,11.044048490558243,0.506481409072876,0.9452695846557617
452,29.254992092927385,29.37509006749613,0.12009797456874693,0.8934430480003357,0.9007757306098938
453,25.70791349161859,33.90097582285483,8.193062331236241,0.6709811091423035,0.9383090138435364
455,26.0095147517176,36.12906200546071,10.11954725374311,0.5749074220657349,0.939967155456543
457,48.130804127401774,48.12792383677792,-0.0028802906238567516,0.9999642372131348,0.9999614357948303
458,29.102313172415396,38.816251264720385,9.71393809230499,0.6815598607063293,0.9726667404174805
459,24.802855944729206,29.137825523201037,4.334969578471831,0.7606567740440369,0.9146165251731873
460,33.198404394817715,36.42475377923683,3.226349384419116,0.8507416844367981,0.9700425267219543
461,29.255208022646322,37.282841709414,8.027633686767679,0.76433926820755,0.9673429131507874
464,29.31791515958668,29.37998336111349,0.062068201526809474,0.8853466510772705,0.8904383182525635
465,29.470040279501294,30.972100028569265,1.5020597490679712,0.8699876666069031,0.8724713325500488
467,29.470111433475886,39.27937018802964,9.809258754553753,0.46782955527305603,0.9119128584861755
468,25.308465401649748,25.32356686219108,0.01510146054133088,0.7754054069519043,0.7760974764823914
469,40.68380598001219,40.68496680313093,0.0011608231187452134,0.9984638690948486,0.9984644055366516
470,29.804329637928962,34.334091301741964,4.529761663813002,0.8821206092834473,0.9596006870269775
471,24.25679185322688,24.25697212958123,0.00018027635434947342,0.9848864078521729,0.9848837852478027
473,26.291816090361756,38.29344011298191,12.001624022620156,0.44651472568511963,0.9533998370170593
476,35.60904860694002,35.60916679629338,0.00011818935335838887,0.9932811856269836,0.9932796359062195
477,34.7770184435304,34.77705717272054,3.8729190137587466e-05,0.9664648175239563,0.9664640426635742
478,32.892787125617915,39.127955945042956,6.235168819425041,0.8345581889152527,0.9649367332458496
482,28.32508491654987,34.287184627565345,5.962099711015476,0.8668296933174133,0.9697830080986023
484,35.443309507708534,35.44338298906688,7.348135834917002e-05,0.9696021676063538,0.969601571559906
486,22.061694073868114,23.96312427883522,1.901430204967106,0.5885860323905945,0.8554549813270569
487,31.571646479960712,40.84302815600794,9.271381676047227,0.7525802254676819,0.9748044610023499
488,21.055113451909477,22.8351812961488,1.7800678442393227,0.431794673204422,0.8039056658744812
490,25.649746379240543,35.05902343596133,9.409277056720786,0.6479841470718384,0.9472330212593079
492,32.50439032047152,32.504864636517794,0.00047431604627234947,0.9919874668121338,0.9919663071632385
493,30.05042217504829,36.12297670793432,6.072554532886031,0.8701536059379578,0.9707207083702087
497,27.12276515363964,32.58750732331412,5.46474216967448,0.6242027282714844,0.9093682169914246
499,33.024988558682374,38.91534106956709,5.890352510884718,0.9217929244041443,0.9830583930015564
500,28.628189077140952,35.374541490890856,6.746352413749904,0.6717489361763,0.9291471838951111
501,33.657489013919204,33.73872685988202,0.0812378459628178,0.9388696551322937,0.943489134311676
502,25.80655343277021,25.806715527910228,0.0001620951400163051,0.9259860515594482,0.926011860370636
504,25.954755143535344,25.989762269230525,0.03500712569518072,0.8031210899353027,0.8053712844848633
